,Unnamed: 0,date,number of rooms,security level of the community,residence space,building space,basement space,aboveground space,noise level,waterfront,view,air quality level,building year,decoration year,district,city,zip code,region,exchange rate,lat,lng,is_renovated,total cost,label
138,138,2014/5/6 0:00,3,1.75,1690,7735,630,1060,1,0,0,4,1976,1992,30020 43rd Pl S,Auburn,WA 98001,USA,6.403011363,47.3324225,-122.2799192,1,155137.5948,0
139,139,2014/5/6 0:00,3,1.75,1850,7684,530,1320,1,0,0,3,1979,2014,33945 28th Pl SW,Federal Way,WA 98023,USA,7.304641389,47.2974897,-122.3698995,1,217780.493,0
140,140,2014/5/6 0:00,2,1,900,5160,0,900,1,0,0,3,1952,2008,8652 17th Ave SW,Seattle,WA 98106,USA,6.026750745,47.5249613,-122.3560889,1,203128.2934,0
141,141,2014/5/6 0:00,3,1.75,1490,8366,480,1010,1,0,0,4,1975,0,25305 151st Pl SE,Covington,WA 98042,USA,6.912240622,47.375023,-122.1397341,0,176918.6659,0
142,142,2014/5/6 0:00,3,1,1050,6874,0,1050,1,0,0,3,1954,2005,18305 Dayton Ave N,Shoreline,WA 98133,USA,6.709705365,47.7619746,-122.3553052,1,245413.0729,0
143,143,2014/5/6 0:00,3,2.5,1650,13816,0,1650,2,0,0,3,1998,2006,32000-32072 NE 55th St,Carnation,WA 98014,USA,6.377775256,47.6551834,-121.9122988,1,203942.4744,0
144,144,2014/5/6 0:00,3,1.75,1580,8151,480,1100,1,0,1,4,1962,0,1629 S 261st Pl,Des Moines,WA 98198,USA,7.545590932,47.3672184,-122.3119232,0,225609.2373,0
145,145,2014/5/6 0:00,3,2.25,1970,11088,790,1180,1,0,0,4,1967,0,18738-18798 49th Pl NE,Lake Forest Park,WA 98155,USA,7.447117983,47.7647928,-122.2768142,0,203708.7117,0
146,146,2014/5/6 0:00,3,1.75,1630,11800,0,1630,1,0,0,4,1971,0,12525 458th Ave SE,North Bend,WA 98045,USA,6.37180511,47.4863323,-121.7296313,0,233436.7959,0
147,147,2014/5/6 0:00,4,2.5,2000,5390,0,2000,2,0,0,3,2003,0,25434 160th Ave SE,Kent,WA 98042,USA,7.262736465,47.3733887,-122.1286413,0,249755.395,0
148,148,2014/5/6 0:00,3,2.25,1980,8000,420,1560,1,0,0,4,1974,0,31966 36th Ave SW,Federal Way,WA 98023,USA,6.033263716,47.3148809,-122.3781759,0,284563.6895,0
149,149,2014/5/6 0:00,4,2,1300,7054,0,1300,1,0,0,3,1950,2013,2815 SW 107th St,Seattle,WA 98146,USA,6.741871239,47.5070805,-122.3690377,1,266701.7814,0
150,150,2014/5/6 0:00,3,1,1510,6083,650,860,1,0,0,4,1940,2001,415 NE 94th St,Seattle,WA 98115,USA,7.857909498,47.6965689,-122.3240092,1,282038.9163,0
151,151,2014/5/6 0:00,4,2.5,1890,6156,910,980,1,0,0,3,1980,0,5631 17th Ave SW,Seattle,WA 98106,USA,7.039593149,47.5509513,-122.3562723,0,313802.554,1
152,152,2014/5/6 0:00,2,1,720,6687,0,720,1,0,0,3,1942,1999,9712 4th Ave NW,Seattle,WA 98117,USA,7.767954241,47.7001116,-122.3617554,1,323826.0287,1
153,153,2014/5/6 0:00,4,2.5,2331,3826,0,2331,2,0,0,3,2007,0,11853 SE 176th Ct,Renton,WA 98058,USA,7.315431444,47.4444106,-122.1820109,0,324672.0253,1
154,154,2014/5/6 0:00,3,1,1110,6250,0,1110,1,0,0,3,1956,2001,3230 NE 95th St,Seattle,WA 98115,USA,6.941293279,47.6976485,-122.2919756,1,332452.3677,1
155,155,2014/5/6 0:00,3,1,1350,7740,490,860,1,0,0,4,1947,1988,11051 35th Ave NE,Seattle,WA 98125,USA,7.80106809,47.7098296,-122.291041,1,349130.9391,1
156,156,2014/5/6 0:00,4,2,2680,18768,0,2680,1,0,0,5,1965,0,31607-31633 44th Ave S,Auburn,WA 98001,USA,7.685638568,47.3185328,-122.2793185,0,259350.7795,0
157,157,2014/5/6 0:00,3,2.25,1640,14374,500,1140,1,0,0,4,1963,0,17253 Ambaum Blvd S,Burien,WA 98148,USA,7.347036227,47.4476527,-122.3315997,0,257625.6923,0
158,158,2014/5/6 0:00,3,1.5,1310,8160,0,1310,1,0,0,3,1950,2005,13714 Ashworth Ave N,Seattle,WA 98133,USA,6.786610867,47.7291463,-122.3393455,1,347992.7814,1
159,159,2014/5/6 0:00,3,1.5,1410,9647,0,1410,1,0,0,3,1961,2004,18048 3rd Ave NW,Shoreline,WA 98177,USA,7.126380899,47.7608768,-122.3608267,1,367000.4071,1
160,160,2014/5/6 0:00,3,2,1270,1320,0,1270,3,0,0,3,2006,0,8846 Midvale Ave N,Seattle,WA 98103,USA,6.195681903,47.6937195,-122.3420104,0,369852.0536,1
161,161,2014/5/6 0:00,4,1.75,1500,11600,500,1000,1,0,0,4,1955,2009,15007 75th Ave NE,Kenmore,WA 98028,USA,6.335647357,47.7373408,-122.2412625,1,322891.8806,1
162,162,2014/5/6 0:00,3,1.75,1900,5520,620,1280,1,0,0,3,1982,0,5215 32nd Ave S,Seattle,WA 98118,USA,6.259495209,47.5548604,-122.2918753,0,355384.595,1
163,163,2014/5/6 0:00,3,1,1230,9568,0,1230,1,0,0,5,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA,6.732067622,47.5390868,-122.1790418,0,363370.2985,1
164,164,2014/5/6 0:00,5,3.75,2890,5000,1580,1310,1,0,0,3,2006,0,3665 Renton Ave S,Seattle,WA 98144,USA,6.815399691,47.5700329,-122.2961082,0,365765.9807,1
165,165,2014/5/6 0:00,3,1.75,1260,6500,0,1260,1,0,0,4,1966,0,1415 168th Ave NE,Bellevue,WA 98008,USA,7.718289819,47.6224459,-122.1161934,0,341179.0117,1
166,166,2014/5/6 0:00,4,2,1440,7680,240,1200,1,0,0,3,1971,0,10601 NE 138th Pl,Kirkland,WA 98034,USA,7.342406238,47.7245029,-122.1997794,0,384017.4254,1
167,167,2014/5/6 0:00,4,1.75,1840,10720,880,960,1,0,0,3,1958,2004,16020 SE 2nd St,Bellevue,WA 98008,USA,7.567465929,47.607228,-122.1246795,1,338513.981,1
168,168,2014/5/6 0:00,4,2,1520,7983,0,1520,1,0,0,5,1967,0,14876 Juanita Woodinville Way NE,Inglewood-Finn Hill,WA 98034,USA,7.179957532,47.7357391,-122.1930266,0,381366.1198,1
169,169,2014/5/6 0:00,3,3.5,3020,4082,940,2080,2,0,0,3,1954,2004,3401-3599 Arapahoe Pl W,Seattle,WA 98199,USA,7.035427296,47.6511339,-122.4089459,1,438543.2523,1
170,170,2014/5/6 0:00,5,2.5,2240,7770,900,1340,1,0,0,3,1978,0,12633 NE 133rd Pl,Kirkland,WA 98034,USA,6.407137289,47.7198648,-122.1709275,0,430472.2574,1
171,171,2014/5/6 0:00,6,3,3470,117612,0,3470,1.5,0,0,3,1924,2011,19007 80th Ave NE,Kenmore,WA 98028,USA,6.941112469,47.7659838,-122.2338,1,460688.6075,1
172,172,2014/5/6 0:00,4,2.5,2740,45732,0,2740,2,0,0,3,1995,0,15418 216th Ave NE,Woodinville,WA 98077,USA,7.448757998,47.740003,-122.0482948,0,301477.7059,1
173,173,2014/5/6 0:00,2,1.75,1660,6000,500,1160,1,0,0,3,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA,7.405129567,47.6624762,-122.2914068,1,452548.5905,1
174,174,2014/5/6 0:00,3,2,1420,4080,0,1420,1.5,0,0,3,1905,2013,720 N 80th St,Seattle,WA 98103,USA,7.591634747,47.6871548,-122.348975,1,473954.0469,1
175,175,2014/5/6 0:00,5,2,2020,5000,0,2020,1.5,0,0,4,1938,0,9020-9024 11th Ave NW,Seattle,WA 98117,USA,6.587722764,47.6948094,-122.3697195,0,461511.9119,1
176,176,2014/5/6 0:00,2,1.75,1170,2400,430,740,1,0,0,4,1903,0,2112 N 50th St,Seattle,WA 98103,USA,7.384240469,47.6652464,-122.3331146,0,488615.2526,1
177,177,2014/5/6 0:00,3,2.5,1480,1171,0,1480,3,0,0,3,2006,0,135 25th Ave E,Seattle,WA 98112,USA,6.318972162,47.6199431,-122.3001557,0,495077.607,1
178,178,2014/5/6 0:00,4,2.5,2000,5684,0,2000,2,0,0,3,1996,0,9041 NE 160th Pl,Kenmore,WA 98028,USA,7.338090402,47.7442759,-122.2199744,0,511200.7779,2
179,179,2014/5/6 0:00,3,2.5,1790,7167,0,1790,2,0,0,3,1989,0,920 221st Ave NE,Sammamish,WA 98074,USA,6.746891424,47.6175451,-122.0450782,0,494530.9009,1
180,180,2014/5/6 0:00,3,1.5,1430,8000,0,1430,1,0,0,4,1956,0,2527 154th Ave SE,Bellevue,WA 98007,USA,6.289467993,47.5873364,-122.1360791,0,503364.0498,2
181,181,2014/5/6 0:00,3,2.5,2460,54885,0,2460,2,0,0,4,1980,0,5424 NE 10th St,Renton,WA 98059,USA,7.823270627,47.4996384,-122.1460272,0,219028.371,0
182,182,2014/5/6 0:00,3,2.5,2970,11985,1200,1770,1,0,0,3,1995,0,21603 NE 29th St,Sammamish,WA 98074,USA,7.93265174,47.6358704,-122.0519492,0,524220.4482,2
183,183,2014/5/6 0:00,5,2.5,2910,9636,1220,1690,1,0,0,4,1964,0,3250 165th Ave SE,Bellevue,WA 98008,USA,6.90858692,47.5803459,-122.1190695,0,502129.7241,2
184,184,2014/5/6 0:00,5,2.75,1800,3780,400,1400,1.5,0,0,3,1926,2003,7434 Winona Ave N,Seattle,WA 98103,USA,6.811713276,47.6832116,-122.3429927,1,518128.4592,2
185,185,2014/5/6 0:00,3,2.5,1850,10109,0,1850,2,0,0,3,1991,0,8409 NE 129th Pl,Kirkland,WA 98034,USA,6.723245051,47.7163134,-122.2290215,0,469785.0794,1
186,186,2014/5/6 0:00,3,2,2000,7000,0,2000,2,0,0,3,1916,1986,6422 Marshall Ave SW,Seattle,WA 98136,USA,7.809158366,47.5451582,-122.3930224,1,560496.0539,2
187,187,2014/5/6 0:00,5,2.25,3040,8111,0,3040,2,0,0,3,1984,0,17649 NE 129th Pl,Redmond,WA 98052,USA,7.114473149,47.7155555,-122.1030522,0,539901.9974,2
188,188,2014/5/6 0:00,4,3,3100,15480,700,2400,2,0,0,3,1996,0,7422 NE 163rd St,Kenmore,WA 98028,USA,7.400867765,47.7466656,-122.2409859,0,468368.5606,1
189,189,2014/5/6 0:00,3,1.75,2130,6500,960,1170,1,0,2,3,1954,2005,2214 W Halladay St,Seattle,WA 98199,USA,6.333696437,47.6424017,-122.385927,1,562577.4567,2
190,190,2014/5/6 0:00,4,3.25,3569,8327,0,3569,2,0,0,3,2013,1923,710 S 23rd St,Renton,WA 98055,USA,7.878201452,47.4594806,-122.2080423,1,527782.7256,2
191,191,2014/5/6 0:00,4,2.25,2260,29930,860,1400,2,0,0,4,1977,0,16022 SE 43rd St,Bellevue,WA 98006,USA,7.484127273,47.5688967,-122.1256998,0,549748.4862,2
192,192,2014/5/6 0:00,4,2.5,2110,13850,0,2110,2,0,0,3,1987,2000,2755 NW Pine Cone Dr,Issaquah,WA 98027,USA,6.901573955,47.5497266,-122.0771114,1,553625.6265,2
193,193,2014/5/6 0:00,4,2.5,2150,37981,0,2150,2,0,0,3,1985,0,18114 NE 136th St,Redmond,WA 98052,USA,6.500301142,47.72261,-122.09788,0,501468.8922,2
194,194,2014/5/6 0:00,4,3,2450,10117,870,1580,1,0,0,5,1967,0,15607 SE 42nd Ct,Bellevue,WA 98006,USA,7.640243892,47.5695403,-122.1318559,0,575174.9636,2
195,195,2014/5/6 0:00,4,2,2060,5000,1030,1030,1,0,0,3,1949,2013,1708 NW 96th St,Seattle,WA 98117,USA,7.798696583,47.6991807,-122.3789459,1,585958.3205,2
196,196,2014/5/6 0:00,3,1.5,1630,7475,470,1160,1,0,1,3,1940,1996,6009 52nd Ave NE,Seattle,WA 98115,USA,7.858570366,47.6725003,-122.2719377,1,633539.285,2
197,197,2014/5/6 0:00,4,3.5,3380,8330,0,3380,2,0,0,3,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,USA,7.953365869,47.7741062,-122.3789502,0,619138.001,2
198,198,2014/5/6 0:00,4,2.5,3030,7864,0,3030,2,0,0,3,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA,6.805185332,47.6074713,-122.0169247,0,680635.6031,2
199,199,2014/5/6 0:00,4,2.5,3200,12369,0,3200,2,0,0,3,1998,2006,14707 SE 84th St,Newcastle,WA 98059,USA,7.692372467,47.5272398,-122.1431872,1,678891.8868,2
200,200,2014/5/6 0:00,4,2.5,2290,12047,0,2290,2,0,0,4,1988,0,17435 SE 47th St,Bellevue,WA 98006,USA,6.542495614,47.5600082,-122.1050194,0,661757.2489,2
201,201,2014/5/6 0:00,4,2.5,3880,14550,0,3880,2,0,0,3,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA,7.871364274,47.637725,-122.0402006,1,704654.8753,3
202,202,2014/5/6 0:00,4,2.5,3040,6425,0,3040,2,0,0,3,2008,0,16775 NE 86th Ct,Redmond,WA 98052,USA,7.071184477,47.6788041,-122.1169347,0,775134.5886,3
203,203,2014/5/6 0:00,4,2,3740,32417,0,3740,2,0,0,3,2000,0,24507 NE 77th Pl,Redmond,WA 98053,USA,6.75222445,47.6727522,-122.0119885,0,765518.621,3
204,204,2014/5/6 0:00,3,2.5,2690,4047,0,2690,3,0,0,3,2014,0,7000 23rd Ave NW,Seattle,WA 98117,USA,7.104839757,47.6796434,-122.3851188,0,968206.8388,3
205,205,2014/5/6 0:00,4,2.75,3370,8103,1400,1970,1,0,3,3,1970,2014,3922 SW Henderson St,Seattle,WA 98136,USA,7.762095445,47.5230497,-122.3831049,1,1098812.056,3
206,206,2014/5/6 0:00,4,2.25,3490,6906,1210,2280,2,0,0,4,1928,0,2560 39th Ave W,Seattle,WA 98199,USA,7.336396945,47.6424381,-122.406981,0,1213232.547,3
207,207,2014/5/6 0:00,4,3.25,3760,10920,1360,2400,1.5,0,0,5,1950,0,5650 NE 55th St,Seattle,WA 98105,USA,7.892512008,47.6686714,-122.2640044,0,1518070.265,3
208,208,2014/5/6 0:00,5,4,4510,15175,0,4510,2,0,0,3,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,USA,7.328692651,47.5309012,-122.227975,1,1793770.581,3
209,209,2014/5/7 0:00,2,1,1040,13100,0,1040,1,0,0,5,1912,0,733 1st Ave N,Kent,WA 98032,USA,7.242955583,47.3877351,-122.233727,0,116139.6153,0
210,210,2014/5/7 0:00,3,2,1570,7200,0,1570,1,0,0,4,1952,0,1249 NE 168th St,Shoreline,WA 98155,USA,6.514145822,47.7501081,-122.3137941,0,172945.0643,0
211,211,2014/5/7 0:00,4,1,1490,6600,0,1490,1,0,0,3,1969,2010,13248 Occidental Ave S,Burien,WA 98168,USA,6.0853906,47.483498,-122.3322243,1,182789.667,0
212,212,2014/5/7 0:00,3,1.5,1380,11130,0,1380,1,0,0,3,1960,2012,32016 8th Ave S,Federal Way,WA 98003,USA,7.919512163,47.3146124,-122.3233479,1,187341.5905,0
213,213,2014/5/7 0:00,3,1.75,1640,10762,510,1130,1,0,0,3,1988,2000,27000-27080 201st Ave SE,Covington,WA 98042,USA,7.249254054,47.359534,-122.0735837,1,171703.0794,0
214,214,2014/5/7 0:00,3,2.5,1920,9180,0,1920,2,0,0,3,1988,2000,206 Oakesdale Ave SW,Renton,WA 98057,USA,6.778293459,47.4817175,-122.2309447,1,189593.6806,0
215,215,2014/5/7 0:00,3,2,1410,7566,0,1410,1,0,0,3,1985,0,11907 SE 261st Pl,Kent,WA 98030,USA,6.57505079,47.3674806,-122.1821678,0,211011.7969,0
216,216,2014/5/7 0:00,3,1.5,1260,1270,220,1040,2,0,0,3,2005,0,11304 Corliss Ave N,Seattle,WA 98133,USA,6.60221633,47.7111251,-122.3311225,0,237943.1021,0
217,217,2014/5/7 0:00,3,1,1400,7410,0,1400,1,0,0,3,1944,0,624 SW 137th St,Burien,WA 98166,USA,7.959992686,47.4798504,-122.3431037,0,236167.1115,0
218,218,2014/5/7 0:00,4,1.75,1720,10018,0,1720,1,0,0,5,1960,0,16635 SE 268th St,Covington,WA 98042,USA,7.697513804,47.3614701,-122.1189132,0,175021.555,0
219,219,2014/5/7 0:00,3,1,1110,8423,0,1110,1,0,0,3,1952,2008,14613 6th Ave SW,Burien,WA 98166,USA,6.59942323,47.4718177,-122.3421404,1,214637.0657,0
220,220,2014/5/7 0:00,1,1,1100,4373,280,820,1,0,0,2,1947,0,232 SW 154th St,Burien,WA 98166,USA,6.049013854,47.4653276,-122.3379562,0,247386.0108,0
221,221,2014/5/7 0:00,3,1.75,1250,10122,0,1250,1,0,0,3,1994,0,25502 Kanasket Dr,Black Diamond,WA 98010,USA,6.319465112,47.3276727,-122.0010999,0,212659.8791,0
222,222,2014/5/7 0:00,5,2.25,2060,8632,1030,1030,1,0,0,3,1962,2003,105 SW 129th St,Burien,WA 98146,USA,6.226345579,47.4876659,-122.3350818,1,254316.4007,0
223,223,2014/5/7 0:00,3,2.5,1600,7000,0,1600,2,0,0,4,1993,0,21326 SE 277th Pl,Maple Valley,WA 98038,USA,7.695986119,47.3534318,-122.0570888,0,223824.1047,0
224,224,2014/5/7 0:00,3,2.5,1600,4271,0,1600,2,0,0,3,2000,0,5146 S 303rd Pl,Auburn,WA 98001,USA,6.605858194,47.3302736,-122.2688934,0,258410.2218,0
225,225,2014/5/7 0:00,3,1.75,1840,10723,620,1220,1,0,0,4,1974,0,19313 140th Pl SE,Renton,WA 98058,USA,7.559837251,47.4289458,-122.1540891,0,263065.5065,0
226,226,2014/5/7 0:00,3,1.75,2190,8000,0,2190,1,0,0,4,1967,0,32631 39th Ave SW,Federal Way,WA 98023,USA,6.150565237,47.309719,-122.3810381,0,285774.7966,0
227,227,2014/5/7 0:00,3,1.75,1870,12381,0,1870,1,0,0,4,1957,2001,29645 10th Pl S,Federal Way,WA 98003,USA,7.464150383,47.3358055,-122.3201797,1,288343.7433,0
228,228,2014/5/7 0:00,3,1,1040,16986,0,1040,1,0,0,4,1968,0,18227 SE 135th St,Renton,WA 98059,USA,7.10802594,47.4812403,-122.0971297,0,210479.977,0
229,229,2014/5/7 0:00,3,3,1680,1570,0,1680,3,0,0,3,2014,0,4117 Whitman Ave N,Seattle,WA 98103,USA,6.472472555,47.6572302,-122.3462754,0,327646.5691,1
230,230,2014/5/7 0:00,3,2.25,1630,12295,0,1630,2,0,0,4,1985,0,19501 135th Ave SE,Renton,WA 98058,USA,6.872477836,47.427881,-122.1606171,0,270458.4402,0
231,231,2014/5/7 0:00,3,1,1010,9360,0,1010,1,0,0,3,1981,2013,9703 130th Ave NE,Kirkland,WA 98033,USA,6.922849697,47.6874604,-122.1678389,1,330025.6109,1
232,232,2014/5/7 0:00,5,2.5,2420,8560,800,1620,1,0,2,3,1978,0,3723 S Chicago St,Seattle,WA 98118,USA,7.528657447,47.5321625,-122.2851212,0,304530.5303,1
233,233,2014/5/7 0:00,2,1,820,6400,0,820,1,0,0,4,1944,0,5902 37th Ave SW,Seattle,WA 98126,USA,7.22893312,47.5500193,-122.378769,0,328229.2162,1
234,234,2014/5/7 0:00,5,2.75,2410,5003,1000,1410,1,0,0,3,2008,0,7956 46th Ave S,Seattle,WA 98118,USA,6.736957923,47.5299429,-122.2739486,0,350438.9845,1
235,235,2014/5/7 0:00,3,2.5,1830,13042,0,1830,2,0,0,3,1990,2009,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA,7.665932902,47.3738172,-122.0418542,1,319754.9922,1
236,236,2014/5/7 0:00,2,1,1640,17335,800,840,1,0,0,3,1978,0,3301-3389 289th Ave NE,Redmond,WA 98053,USA,6.979394602,47.6396347,-121.9533223,0,281213.2535,0
237,237,2014/5/7 0:00,5,1.75,3000,6000,1500,1500,1,0,0,5,1958,0,8514 S 124th St,Seattle,WA 98178,USA,6.100794389,47.4920253,-122.2250759,0,364761.329,1
238,238,2014/5/7 0:00,3,2.25,1660,8307,0,1660,1,0,0,4,1961,2001,605 N 178th St,Shoreline,WA 98133,USA,6.718267225,47.7575161,-122.3520125,1,353040.9846,1
239,239,2014/5/7 0:00,4,2.75,2140,13000,820,1320,1,0,0,3,1968,1997,19302 65th Pl NE,Kenmore,WA 98028,USA,6.20603554,47.7682818,-122.2521873,1,332109.6955,1
240,240,2014/5/7 0:00,4,3,1830,9548,0,1830,2,0,0,3,1991,0,15204 88th Ave NE,Bothell,WA 98028,USA,6.360993904,47.7379434,-122.2237634,0,405654.7173,1
241,241,2014/5/7 0:00,3,2.25,1606,1452,0,1606,3,0,0,3,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA,6.422977118,47.7175413,-122.2843162,0,413087.1992,1
242,242,2014/5/7 0:00,3,2.25,1770,8165,0,1770,2,0,0,3,1977,2004,12921 79th Pl NE,Kirkland,WA 98034,USA,7.647339487,47.7165929,-122.2360534,1,388525.4538,1
243,243,2014/5/7 0:00,2,2.5,1150,1027,0,1150,3,0,0,3,2008,0,3631 Greenwood Ave N,Seattle,WA 98103,USA,7.491794709,47.6534368,-122.3558472,0,418970.3388,1
244,244,2014/5/7 0:00,2,2,1350,3900,0,1350,1,0,0,3,2003,0,232nd Way,Redmond,WA 98053,USA,7.67727139,47.7089377,-122.029899,0,416755.045,1
245,245,2014/5/7 0:00,3,1.75,1500,6180,440,1060,1,0,0,4,1947,1988,3827 39th Ave S,Seattle,WA 98118,USA,6.099107555,47.5689301,-122.2842599,1,409347.8189,1
246,246,2014/5/7 0:00,3,2.5,1600,3573,0,1600,2,0,0,3,2013,1923,2821 NE 16th St,Renton,WA 98056,USA,7.285251317,47.5070371,-122.1808948,1,427762.3213,1
247,247,2014/5/7 0:00,3,2,1760,9055,0,1760,2,0,0,4,1985,0,5003 159th Ct NE,Redmond,WA 98052,USA,6.980068392,47.6534254,-122.1279067,0,416955.7197,1
248,248,2014/5/7 0:00,4,2.5,2180,11200,0,2180,1,0,0,4,1968,0,18911 NE 165th Pl,Woodinville,WA 98072,USA,7.838798089,47.7476778,-122.0859613,0,410172.1311,1
249,249,2014/5/7 0:00,3,2,1610,4160,600,1010,1,0,0,4,1917,0,4313 SW Willow St,Seattle,WA 98136,USA,6.162008489,47.5420986,-122.3879851,0,483375.0682,1
250,250,2014/5/7 0:00,4,2.5,3305,16164,1060,2245,1.5,0,0,5,1922,1956,1718 N 175th St,Shoreline,WA 98133,USA,6.300667832,47.7563478,-122.3378723,1,463148.9226,1
251,251,2014/5/7 0:00,4,2.75,2656,21195,0,2656,2,0,0,3,2014,0,31898 50th Pl S,Auburn,WA 98001,USA,7.703927058,47.3154777,-122.2720899,0,442843.0447,1
252,252,2014/5/7 0:00,3,2.5,1940,37565,0,1940,1,0,0,4,1987,0,20821 SE 135th St,Issaquah,WA 98027,USA,6.998761995,47.4800839,-122.0633598,0,308403.2385,1
253,253,2014/5/7 0:00,3,2.5,2280,2289,400,1880,2,0,0,3,2006,0,579 Alpine Ridge Pl NW,Issaquah,WA 98027,USA,6.050006822,47.5374744,-122.0730404,0,494390.7109,1
254,254,2014/5/7 0:00,3,2.75,1540,6760,330,1210,1,0,0,5,1980,0,9626 NE 129th Pl,Kirkland,WA 98034,USA,6.498264177,47.7162772,-122.2120873,0,494213.3317,1
255,255,2014/5/7 0:00,4,2.5,2430,5203,0,2430,2,0,0,3,2003,0,1028 NE 153rd Ct,Shoreline,WA 98155,USA,7.152976461,47.7401455,-122.3171262,0,499515.0393,1
256,256,2014/5/7 0:00,3,1.75,1580,9147,370,1210,1,0,1,4,1967,0,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,6.152773093,47.6069179,-122.1121171,0,470839.8616,1
257,257,2014/5/7 0:00,3,2.25,1170,1249,0,1170,3,0,0,3,2014,0,1749 NW 60th St,Seattle,WA 98107,USA,7.983695515,47.6721365,-122.3809877,0,514221.5159,2
258,258,2014/5/7 0:00,2,2,1550,2400,0,1550,1.5,0,0,4,1900,1971,3845 Whitman Ave N,Seattle,WA 98103,USA,7.619271269,47.6540029,-122.3463155,1,524509.699,2
259,259,2014/5/7 0:00,3,1,1340,4284,260,1080,1,0,0,3,1910,2006,4703-4707 4th Ave NE,Seattle,WA 98105,USA,7.293083604,47.6632863,-122.3243181,1,520494.6813,2
260,260,2014/5/7 0:00,7,5.75,3700,7647,0,3700,2,0,1,3,1948,1984,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA,6.995068157,47.7393179,-122.289266,1,505832.1509,2
261,261,2014/5/7 0:00,3,3,4120,60392,940,3180,2,0,2,3,1994,0,32223 NE 88th St,Carnation,WA 98014,USA,7.914514942,47.6803739,-121.9134713,0,363113.5197,1
262,262,2014/5/7 0:00,3,2,1860,13374,0,1860,1,0,0,3,1985,0,1010 NW Inneswood Dr,Issaquah,WA 98027,USA,7.56674284,47.5396839,-122.0538367,0,460637.5932,1
263,263,2014/5/7 0:00,3,2,2350,5080,570,1780,1.5,0,0,3,1929,0,5531 Seward Park Ave S,Seattle,WA 98118,USA,7.851893768,47.5516956,-122.2629355,0,533310.3995,2
264,264,2014/5/7 0:00,4,2,1650,5000,0,1650,1,0,0,3,1955,2005,6708 14th Ave NW,Seattle,WA 98117,USA,7.033481581,47.6781063,-122.3737348,1,550534.8912,2
265,265,2014/5/7 0:00,4,2,2510,13695,1230,1280,1,0,0,4,1961,2001,11105 126th Ave NE,Kirkland,WA 98033,USA,6.071732965,47.7005752,-122.1739674,1,576093.1092,2
266,266,2014/5/7 0:00,3,1.75,1960,4788,870,1090,1,0,0,4,1920,0,6253-6299 15th Ave NE,Seattle,WA 98115,USA,6.059335083,47.6743684,-122.3119392,0,597387.8978,2
267,267,2014/5/7 0:00,9,4.5,3830,6988,1380,2450,2.5,0,0,3,1938,2003,8809 Densmore Ave N,Seattle,WA 98103,USA,6.377368449,47.6926688,-122.3381553,1,595524.4564,2
268,268,2014/5/7 0:00,3,2.5,2460,108900,600,1860,1,0,0,4,1977,0,25525 SE 133rd St,Issaquah,WA 98027,USA,6.908777372,47.4823836,-121.9998439,0,478689.325,1
269,269,2014/5/7 0:00,3,2.5,2030,6500,0,2030,2,0,0,3,1988,2000,4421-4564 186th Ave SE,Issaquah,WA 98027,USA,7.507499011,47.5650156,-122.0919181,1,581336.8076,2
270,270,2014/5/7 0:00,2,2.25,2550,5663,830,1720,1,0,0,3,2011,0,1225 N 41st Pl,Renton,WA 98056,USA,7.567488936,47.5306239,-122.2019907,0,606584.4721,2
271,271,2014/5/7 0:00,3,3,2270,5175,140,2130,2,0,0,3,2002,0,1200 N 27th Pl,Renton,WA 98056,USA,7.89465306,47.516019,-122.2030009,0,630938.449,2
272,272,2014/5/7 0:00,3,2.5,3240,108366,0,3240,2,0,0,4,1991,0,18611 SE 307th Ln,Kent,WA 98042,USA,6.551457065,47.3270546,-122.0935718,0,584705.0175,2
273,273,2014/5/7 0:00,4,2.5,2650,4316,1130,1520,1.5,0,0,3,1905,2013,1902 45th Ave SW,Seattle,WA 98116,USA,7.033816439,47.5866138,-122.388708,1,682908.3508,2
274,274,2014/5/7 0:00,4,2.75,2600,6050,640,1960,2,0,0,5,1949,0,4140 53rd Ave SW,Seattle,WA 98116,USA,6.284093511,47.5655003,-122.3997081,0,714713.0117,3
275,275,2014/5/7 0:00,3,2.75,2520,5401,1160,1360,1,0,0,4,1946,1989,2806 13th Ave W,Seattle,WA 98119,USA,7.569661724,47.6452839,-122.3728675,1,724932.8167,3
276,276,2014/5/7 0:00,4,2.75,2410,9549,630,1780,1,0,0,4,1956,0,10627 NE 45th St,Kirkland,WA 98033,USA,6.211030496,47.6502891,-122.1971125,0,750866.7884,3
